ee_instrument,simplifycfg,ipsccp,called_value_propagation,basicaa,instcombine,inline,mergereturn,jump_threading,pgo_memop_opt,tailcallelim,licm,sink,gvn,sccp,adce,class
1,0,0,1,1,1,0,0,1,1,0,0,0,0,0,1,3
1,0,0,1,1,1,0,0,1,1,0,0,0,0,1,1,0
1,0,0,1,1,1,0,0,1,1,0,0,0,1,0,1,3
1,0,0,1,1,1,0,0,1,1,0,0,0,1,1,1,1
1,0,0,1,1,1,0,0,1,1,0,1,0,0,0,1,3
1,0,0,1,1,1,0,0,1,1,0,1,0,1,0,1,3
1,0,0,1,1,1,0,0,1,1,0,1,0,0,1,1,2
1,0,0,1,1,1,0,0,1,1,0,1,0,1,1,1,1
1,0,0,1,1,1,0,0,1,1,0,0,1,0,0,1,3
1,0,0,1,1,1,0,0,1,1,0,0,1,0,1,1,3
1,0,0,1,1,1,0,0,1,1,0,1,1,0,0,1,3
1,0,0,1,1,1,0,0,1,1,0,1,1,0,1,1,2
1,0,0,1,1,1,0,0,1,1,0,0,1,1,0,1,3
1,0,0,1,1,1,0,0,1,1,0,1,1,1,0,1,3
1,0,0,1,1,1,0,0,1,1,0,0,1,1,1,1,1
1,0,0,1,1,1,0,0,1,1,0,1,1,1,1,1,1
1,0,0,1,1,1,0,0,1,0,1,0,0,0,0,1,2
1,0,0,1,1,1,0,0,1,0,1,0,0,0,1,1,2
1,0,0,1,1,1,0,0,1,0,1,0,0,1,0,1,1
1,0,0,1,1,1,0,0,1,0,1,0,0,1,1,1,1
1,0,0,1,1,1,0,0,1,0,1,0,1,0,0,1,2
1,0,0,1,1,1,0,0,1,0,1,0,1,1,0,1,1
1,0,0,1,1,1,0,0,1,0,1,0,1,0,1,1,2
1,0,0,1,1,1,0,0,1,0,1,0,1,1,1,1,1
1,0,0,1,1,1,0,0,1,1,1,0,0,0,0,1,0
1,0,0,1,1,1,0,0,1,1,1,0,0,0,1,1,0
1,0,0,1,1,1,0,0,1,1,1,0,1,0,0,1,3
1,0,0,1,1,1,0,0,1,1,1,0,1,0,1,1,2
1,0,0,1,1,1,0,0,1,1,1,0,0,1,0,1,0
1,0,0,1,1,1,0,0,1,1,1,0,1,1,0,1,3
1,0,0,1,1,1,0,0,1,1,1,0,0,1,1,1,0
1,0,0,1,1,1,0,0,1,1,1,0,1,1,1,1,1
1,0,0,1,1,1,0,0,1,0,1,1,0,0,0,1,2
1,0,0,1,1,1,0,0,1,0,1,1,0,0,1,1,2
1,0,0,1,1,1,0,0,1,0,1,1,0,1,0,1,2
1,0,0,1,1,1,0,0,1,0,1,1,0,1,1,1,2
1,0,0,1,1,1,0,0,1,1,1,1,0,0,0,1,2
1,0,0,1,1,1,0,0,1,1,1,1,0,1,0,1,2
1,0,0,1,1,1,0,0,1,1,1,1,0,0,1,1,2
1,0,0,1,1,1,0,0,1,1,1,1,0,1,1,1,2
1,0,0,1,1,1,0,0,1,0,1,1,1,0,0,1,2
1,0,0,1,1,1,0,0,1,0,1,1,1,0,1,1,2
1,0,0,1,1,1,0,0,1,1,1,1,1,0,0,1,2
1,0,0,1,1,1,0,0,1,1,1,1,1,0,1,1,2
1,0,0,1,1,1,0,0,1,0,1,1,1,1,0,1,2
1,0,0,1,1,1,0,0,1,1,1,1,1,1,0,1,2
1,0,0,1,1,1,0,0,1,0,1,1,1,1,1,1,2
1,0,0,1,1,1,0,0,1,1,1,1,1,1,1,1,2
1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,2
1,0,0,1,1,1,0,1,0,0,0,0,0,0,1,1,2
1,0,0,1,1,1,0,1,0,0,0,0,0,1,0,1,1
1,0,0,1,1,1,0,1,0,0,0,0,0,1,1,1,1
1,0,0,1,1,1,0,1,0,0,0,0,1,0,0,1,2
1,0,0,1,1,1,0,1,0,0,0,0,1,1,0,1,1
1,0,0,1,1,1,0,1,0,0,0,0,1,0,1,1,2
1,0,0,1,1,1,0,1,0,0,0,0,1,1,1,1,1
1,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,2
1,0,0,1,1,1,0,1,0,0,0,1,0,0,1,1,2
1,0,0,1,1,1,0,1,0,0,0,1,1,0,0,1,2
1,0,0,1,1,1,0,1,0,0,0,1,1,0,1,1,2
1,0,0,1,1,1,0,1,0,0,0,1,0,1,0,1,2
1,0,0,1,1,1,0,1,0,0,0,1,1,1,0,1,2
1,0,0,1,1,1,0,1,0,0,0,1,0,1,1,1,2
1,0,0,1,1,1,0,1,0,0,0,1,1,1,1,1,2
1,0,0,1,1,1,0,1,0,0,1,0,0,0,0,1,2
1,0,0,1,1,1,0,1,0,0,1,0,0,0,1,1,2
1,0,0,1,1,1,0,1,0,0,1,0,0,1,0,1,2
1,0,0,1,1,1,0,1,0,0,1,0,0,1,1,1,2
1,0,0,1,1,1,0,1,0,0,1,1,0,0,0,1,2
1,0,0,1,1,1,0,1,0,0,1,1,0,1,0,1,2
1,0,0,1,1,1,0,1,0,0,1,1,0,0,1,1,2
1,0,0,1,1,1,0,1,0,0,1,1,0,1,1,1,2
1,0,0,1,1,1,0,1,0,0,1,0,1,0,0,1,2
1,0,0,1,1,1,0,1,0,0,1,0,1,0,1,1,2
1,0,0,1,1,1,0,1,0,0,1,1,1,0,0,1,2
1,0,0,1,1,1,0,1,0,0,1,1,1,0,1,1,2
1,0,0,1,1,1,0,1,0,0,1,0,1,1,0,1,2
1,0,0,1,1,1,0,1,0,0,1,1,1,1,0,1,2
1,0,0,1,1,1,0,1,0,0,1,0,1,1,1,1,2
1,0,0,1,1,1,0,1,0,0,1,1,1,1,1,1,2
1,0,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0
1,0,0,1,1,1,0,1,1,0,0,0,0,0,1,1,0
1,0,0,1,1,1,0,1,1,0,0,0,0,1,0,1,1
1,0,0,1,1,1,0,1,1,0,0,0,0,1,1,1,1
1,0,0,1,1,1,0,1,1,0,0,0,1,0,0,1,3
1,0,0,1,1,1,0,1,1,0,0,0,1,1,0,1,1
1,0,0,1,1,1,0,1,1,0,0,0,1,0,1,1,1
1,0,0,1,1,1,0,1,1,0,0,0,1,1,1,1,1
1,0,0,1,1,1,0,1,1,0,1,0,0,0,0,1,0
1,0,0,1,1,1,0,1,1,0,1,0,0,0,1,1,0
1,0,0,1,1,1,0,1,1,0,1,0,1,0,0,1,2
1,0,0,1,1,1,0,1,1,0,1,0,1,0,1,1,2
1,0,0,1,1,1,0,1,1,0,1,0,0,1,0,1,0
1,0,0,1,1,1,0,1,1,0,1,0,1,1,0,1,1
1,0,0,1,1,1,0,1,1,0,1,0,0,1,1,1,0
1,0,0,1,1,1,0,1,1,0,1,0,1,1,1,1,1
1,0,0,1,1,1,0,1,1,0,0,1,0,0,0,1,2
1,0,0,1,1,1,0,1,1,0,0,1,0,0,1,1,2
1,0,0,1,1,1,0,1,1,0,0,1,0,1,0,1,1
1,0,0,1,1,1,0,1,1,0,0,1,0,1,1,1,1
1,0,0,1,1,1,0,1,1,0,1,1,0,0,0,1,2
1,0,0,1,1,1,0,1,1,0,1,1,0,1,0,1,2
1,0,0,1,1,1,0,1,1,0,1,1,0,0,1,1,2
1,0,0,1,1,1,0,1,1,0,1,1,0,1,1,1,2
1,0,0,1,1,1,0,1,1,0,0,1,1,0,0,1,2
1,0,0,1,1,1,0,1,1,0,0,1,1,0,1,1,2
1,0,0,1,1,1,0,1,1,0,1,1,1,0,0,1,2
1,0,0,1,1,1,0,1,1,0,1,1,1,0,1,1,2
1,0,0,1,1,1,0,1,1,0,0,1,1,1,0,1,1
1,0,0,1,1,1,0,1,1,0,1,1,1,1,0,1,2
1,0,0,1,1,1,0,1,1,0,0,1,1,1,1,1,1
1,0,0,1,1,1,0,1,1,0,1,1,1,1,1,1,2
1,0,0,1,1,1,0,1,0,1,0,0,0,0,0,1,0
1,0,0,1,1,1,0,1,0,1,0,0,0,0,1,1,0
1,0,0,1,1,1,0,1,0,1,0,0,0,1,0,1,0
1,0,0,1,1,1,0,1,0,1,0,0,0,1,1,1,0
1,0,0,1,1,1,0,1,0,1,0,0,1,0,0,1,3
1,0,0,1,1,1,0,1,0,1,0,0,1,1,0,1,3
1,0,0,1,1,1,0,1,0,1,0,0,1,0,1,1,2
1,0,0,1,1,1,0,1,0,1,0,0,1,1,1,1,1
1,0,0,1,1,1,0,1,0,1,0,1,0,0,0,1,2
1,0,0,1,1,1,0,1,0,1,0,1,0,0,1,1,2
1,0,0,1,1,1,0,1,0,1,0,1,1,0,0,1,2
1,0,0,1,1,1,0,1,0,1,0,1,1,0,1,1,2
1,0,0,1,1,1,0,1,0,1,0,1,0,1,0,1,2
1,0,0,1,1,1,0,1,0,1,0,1,1,1,0,1,2
1,0,0,1,1,1,0,1,0,1,0,1,0,1,1,1,2
1,0,0,1,1,1,0,1,0,1,0,1,1,1,1,1,2
1,0,0,1,1,1,0,1,1,1,0,0,0,0,0,1,0
1,0,0,1,1,1,0,1,1,1,0,0,0,0,1,1,0
1,0,0,1,1,1,0,1,1,1,0,0,0,1,0,1,0
1,0,0,1,1,1,0,1,1,1,0,0,0,1,1,1,0
1,0,0,1,1,1,0,1,1,1,0,1,0,0,0,1,0
1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0
1,0,0,1,1,1,0,1,1,1,0,1,0,0,1,1,0
1,0,0,1,1,1,0,1,1,1,0,1,0,1,1,1,0
1,0,0,1,1,1,0,1,1,1,0,0,1,0,0,1,3
1,0,0,1,1,1,0,1,1,1,0,0,1,0,1,1,0
1,0,0,1,1,1,0,1,1,1,0,1,1,0,0,1,3
1,0,0,1,1,1,0,1,1,1,0,1,1,0,1,1,2
1,0,0,1,1,1,0,1,1,1,0,0,1,1,0,1,3
1,0,0,1,1,1,0,1,1,1,0,1,1,1,0,1,3
1,0,0,1,1,1,0,1,1,1,0,0,1,1,1,1,1
1,0,0,1,1,1,0,1,1,1,0,1,1,1,1,1,1
1,0,0,1,1,1,0,1,0,1,1,0,0,0,0,1,0
1,0,0,1,1,1,0,1,0,1,1,0,0,0,1,1,0
1,0,0,1,1,1,0,1,0,1,1,0,0,1,0,1,0
1,0,0,1,1,1,0,1,0,1,1,0,0,1,1,1,0
1,0,0,1,1,1,0,1,0,1,1,0,1,0,0,1,2
1,0,0,1,1,1,0,1,0,1,1,0,1,1,0,1,2
1,0,0,1,1,1,0,1,0,1,1,0,1,0,1,1,2
1,0,0,1,1,1,0,1,0,1,1,0,1,1,1,1,2
1,0,0,1,1,1,0,1,1,1,1,0,0,0,0,1,0
1,0,0,1,1,1,0,1,1,1,1,0,0,0,1,1,0
1,0,0,1,1,1,0,1,1,1,1,0,1,0,0,1,0
1,0,0,1,1,1,0,1,1,1,1,0,1,0,1,1,0
1,0,0,1,1,1,0,1,1,1,1,0,0,1,0,1,0
1,0,0,1,1,1,0,1,1,1,1,0,1,1,0,1,0
1,0,0,1,1,1,0,1,1,1,1,0,0,1,1,1,0
1,0,0,1,1,1,0,1,1,1,1,0,1,1,1,1,0
1,0,0,1,1,1,0,1,0,1,1,1,0,0,0,1,2
1,0,0,1,1,1,0,1,0,1,1,1,0,0,1,1,2
1,0,0,1,1,1,0,1,0,1,1,1,0,1,0,1,2
1,0,0,1,1,1,0,1,0,1,1,1,0,1,1,1,2
1,0,0,1,1,1,0,1,1,1,1,1,0,0,0,1,0
1,0,0,1,1,1,0,1,1,1,1,1,0,1,0,1,0
1,0,0,1,1,1,0,1,1,1,1,1,0,0,1,1,0
1,0,0,1,1,1,0,1,1,1,1,1,0,1,1,1,0
1,0,0,1,1,1,0,1,0,1,1,1,1,0,0,1,2
1,0,0,1,1,1,0,1,0,1,1,1,1,0,1,1,2
1,0,0,1,1,1,0,1,1,1,1,1,1,0,0,1,2
1,0,0,1,1,1,0,1,1,1,1,1,1,0,1,1,2
1,0,0,1,1,1,0,1,0,1,1,1,1,1,0,1,2
1,0,0,1,1,1,0,1,1,1,1,1,1,1,0,1,2
1,0,0,1,1,1,0,1,0,1,1,1,1,1,1,1,2
1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,2
1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,3
1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1
1,0,1,1,1,1,0,0,0,0,0,0,0,1,0,1,1
1,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1
1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,1,3
1,0,1,1,1,1,0,0,0,0,0,0,1,1,0,1,1
1,0,1,1,1,1,0,0,0,0,0,0,1,0,1,1,1
1,0,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1
1,0,1,1,1,1,0,0,0,0,0,1,0,0,0,1,2
1,0,1,1,1,1,0,0,0,0,0,1,0,0,1,1,2
1,0,1,1,1,1,0,0,0,0,0,1,1,0,0,1,2
1,0,1,1,1,1,0,0,0,0,0,1,1,0,1,1,2
1,0,1,1,1,1,0,0,0,0,0,1,0,1,0,1,1
1,0,1,1,1,1,0,0,0,0,0,1,1,1,0,1,1
1,0,1,1,1,1,0,0,0,0,0,1,0,1,1,1,1
1,0,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1
1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,1,2
1,0,1,1,1,1,0,0,0,0,1,0,0,0,1,1,2
1,0,1,1,1,1,0,0,0,0,1,0,0,1,0,1,1
1,0,1,1,1,1,0,0,0,0,1,0,0,1,1,1,1
1,0,1,1,1,1,0,0,0,0,1,1,0,0,0,1,2
1,0,1,1,1,1,0,0,0,0,1,1,0,1,0,1,2
1,0,1,1,1,1,0,0,0,0,1,1,0,0,1,1,2
1,0,1,1,1,1,0,0,0,0,1,1,0,1,1,1,2
1,0,1,1,1,1,0,0,0,0,1,0,1,0,0,1,2
1,0,1,1,1,1,0,0,0,0,1,0,1,0,1,1,2
1,0,1,1,1,1,0,0,0,0,1,1,1,0,0,1,2
1,0,1,1,1,1,0,0,0,0,1,1,1,0,1,1,2
1,0,1,1,1,1,0,0,0,0,1,0,1,1,0,1,1
1,0,1,1,1,1,0,0,0,0,1,1,1,1,0,1,2
1,0,1,1,1,1,0,0,0,0,1,0,1,1,1,1,1
1,0,1,1,1,1,0,0,0,0,1,1,1,1,1,1,2
1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,1,3
1,0,1,1,1,1,0,0,0,1,0,0,0,0,1,1,3
1,0,1,1,1,1,0,0,0,1,0,0,0,1,0,1,3
1,0,1,1,1,1,0,0,0,1,0,0,0,1,1,1,1
1,0,1,1,1,1,0,0,0,1,0,0,1,0,0,1,3
1,0,1,1,1,1,0,0,0,1,0,0,1,1,0,1,3
1,0,1,1,1,1,0,0,0,1,0,0,1,0,1,1,3
1,0,1,1,1,1,0,0,0,1,0,0,1,1,1,1,1
1,0,1,1,1,1,0,0,0,1,1,0,0,0,0,1,3
1,0,1,1,1,1,0,0,0,1,1,0,0,0,1,1,2
1,0,1,1,1,1,0,0,0,1,1,0,1,0,0,1,3
1,0,1,1,1,1,0,0,0,1,1,0,1,0,1,1,2
1,0,1,1,1,1,0,0,0,1,1,0,0,1,0,1,3
1,0,1,1,1,1,0,0,0,1,1,0,1,1,0,1,3
1,0,1,1,1,1,0,0,0,1,1,0,0,1,1,1,1
1,0,1,1,1,1,0,0,0,1,1,0,1,1,1,1,1
1,0,1,1,1,1,0,0,0,1,0,1,0,0,0,1,3
1,0,1,1,1,1,0,0,0,1,0,1,0,0,1,1,2
1,0,1,1,1,1,0,0,0,1,0,1,0,1,0,1,3
1,0,1,1,1,1,0,0,0,1,0,1,0,1,1,1,1
1,0,1,1,1,1,0,0,0,1,1,1,0,0,0,1,2
1,0,1,1,1,1,0,0,0,1,1,1,0,1,0,1,2
1,0,1,1,1,1,0,0,0,1,1,1,0,0,1,1,2
1,0,1,1,1,1,0,0,0,1,1,1,0,1,1,1,2
1,0,1,1,1,1,0,0,0,1,0,1,1,0,0,1,3
1,0,1,1,1,1,0,0,0,1,0,1,1,0,1,1,2
1,0,1,1,1,1,0,0,0,1,1,1,1,0,0,1,2
1,0,1,1,1,1,0,0,0,1,1,1,1,0,1,1,2
1,0,1,1,1,1,0,0,0,1,0,1,1,1,0,1,3
1,0,1,1,1,1,0,0,0,1,1,1,1,1,0,1,2
1,0,1,1,1,1,0,0,0,1,0,1,1,1,1,1,1
1,0,1,1,1,1,0,0,0,1,1,1,1,1,1,1,2
1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,3
1,0,1,1,1,1,0,1,0,0,0,0,0,0,1,1,1
1,0,1,1,1,1,0,1,0,0,0,0,0,1,0,1,1
1,0,1,1,1,1,0,1,0,0,0,0,0,1,1,1,1
1,0,1,1,1,1,0,1,0,0,0,0,1,0,0,1,3
1,0,1,1,1,1,0,1,0,0,0,0,1,1,0,1,1
1,0,1,1,1,1,0,1,0,0,0,0,1,0,1,1,1
1,0,1,1,1,1,0,1,0,0,0,0,1,1,1,1,1
1,0,1,1,1,1,0,1,0,0,0,1,0,0,0,1,2
1,0,1,1,1,1,0,1,0,0,0,1,0,0,1,1,2
1,0,1,1,1,1,0,1,0,0,0,1,1,0,0,1,2
1,0,1,1,1,1,0,1,0,0,0,1,1,0,1,1,2
1,0,1,1,1,1,0,1,0,0,0,1,0,1,0,1,1
1,0,1,1,1,1,0,1,0,0,0,1,1,1,0,1,1
1,0,1,1,1,1,0,1,0,0,0,1,0,1,1,1,1
1,0,1,1,1,1,0,1,0,0,0,1,1,1,1,1,1
1,0,1,1,1,1,0,1,0,1,0,0,0,0,0,1,3
1,0,1,1,1,1,0,1,0,1,0,0,0,0,1,1,0
1,0,1,1,1,1,0,1,0,1,0,0,0,1,0,1,3
1,0,1,1,1,1,0,1,0,1,0,0,0,1,1,1,1
1,0,1,1,1,1,0,1,0,1,0,1,0,0,0,1,3
1,0,1,1,1,1,0,1,0,1,0,1,0,1,0,1,3
1,0,1,1,1,1,0,1,0,1,0,1,0,0,1,1,2
1,0,1,1,1,1,0,1,0,1,0,1,0,1,1,1,1
1,0,1,1,1,1,0,1,0,1,0,0,1,0,0,1,3
1,0,1,1,1,1,0,1,0,1,0,0,1,0,1,1,3
1,0,1,1,1,1,0,1,0,1,0,1,1,0,0,1,3
1,0,1,1,1,1,0,1,0,1,0,1,1,0,1,1,2
1,0,1,1,1,1,0,1,0,1,0,0,1,1,0,1,3
1,0,1,1,1,1,0,1,0,1,0,1,1,1,0,1,3
1,0,1,1,1,1,0,1,0,1,0,0,1,1,1,1,1
1,0,1,1,1,1,0,1,0,1,0,1,1,1,1,1,1
1,0,1,1,1,1,0,1,0,0,1,0,0,0,0,1,2
1,0,1,1,1,1,0,1,0,0,1,0,0,0,1,1,2
1,0,1,1,1,1,0,1,0,0,1,0,0,1,0,1,1
1,0,1,1,1,1,0,1,0,0,1,0,0,1,1,1,1
1,0,1,1,1,1,0,1,0,0,1,0,1,0,0,1,2
1,0,1,1,1,1,0,1,0,0,1,0,1,1,0,1,1
1,0,1,1,1,1,0,1,0,0,1,0,1,0,1,1,2
1,0,1,1,1,1,0,1,0,0,1,0,1,1,1,1,1
1,0,1,1,1,1,0,1,0,1,1,0,0,0,0,1,0
1,0,1,1,1,1,0,1,0,1,1,0,0,0,1,1,0
1,0,1,1,1,1,0,1,0,1,1,0,1,0,0,1,3
1,0,1,1,1,1,0,1,0,1,1,0,1,0,1,1,2
1,0,1,1,1,1,0,1,0,1,1,0,0,1,0,1,0
1,0,1,1,1,1,0,1,0,1,1,0,1,1,0,1,3
1,0,1,1,1,1,0,1,0,1,1,0,0,1,1,1,0
1,0,1,1,1,1,0,1,0,1,1,0,1,1,1,1,1
1,0,1,1,1,1,0,1,0,0,1,1,0,0,0,1,2
1,0,1,1,1,1,0,1,0,0,1,1,0,0,1,1,2
1,0,1,1,1,1,0,1,0,0,1,1,0,1,0,1,2
1,0,1,1,1,1,0,1,0,0,1,1,0,1,1,1,2
1,0,1,1,1,1,0,1,0,1,1,1,0,0,0,1,2
1,0,1,1,1,1,0,1,0,1,1,1,0,1,0,1,2
1,0,1,1,1,1,0,1,0,1,1,1,0,0,1,1,2
1,0,1,1,1,1,0,1,0,1,1,1,0,1,1,1,2
1,0,1,1,1,1,0,1,0,0,1,1,1,0,0,1,2
1,0,1,1,1,1,0,1,0,0,1,1,1,0,1,1,2
1,0,1,1,1,1,0,1,0,1,1,1,1,0,0,1,2
1,0,1,1,1,1,0,1,0,1,1,1,1,0,1,1,2
1,0,1,1,1,1,0,1,0,0,1,1,1,1,0,1,2
1,0,1,1,1,1,0,1,0,1,1,1,1,1,0,1,2
1,0,1,1,1,1,0,1,0,0,1,1,1,1,1,1,2
1,0,1,1,1,1,0,1,0,1,1,1,1,1,1,1,2
1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,1,3
1,0,1,1,1,1,0,0,1,0,0,0,0,0,1,1,1
1,0,1,1,1,1,0,0,1,0,0,0,0,1,0,1,1
1,0,1,1,1,1,0,0,1,0,0,0,0,1,1,1,1
1,0,1,1,1,1,0,0,1,0,0,0,1,0,0,1,3
1,0,1,1,1,1,0,0,1,0,0,0,1,1,0,1,1
1,0,1,1,1,1,0,0,1,0,0,0,1,0,1,1,1
1,0,1,1,1,1,0,0,1,0,0,0,1,1,1,1,1
1,0,1,1,1,1,0,0,1,0,0,1,0,0,0,1,3
1,0,1,1,1,1,0,0,1,0,0,1,0,0,1,1,1
1,0,1,1,1,1,0,0,1,0,0,1,1,0,0,1,3
1,0,1,1,1,1,0,0,1,0,0,1,1,0,1,1,1
1,0,1,1,1,1,0,0,1,0,0,1,0,1,0,1,1
1,0,1,1,1,1,0,0,1,0,0,1,1,1,0,1,1
1,0,1,1,1,1,0,0,1,0,0,1,0,1,1,1,1
1,0,1,1,1,1,0,0,1,0,0,1,1,1,1,1,1
1,0,1,1,1,1,0,0,1,0,1,0,0,0,0,1,3
1,0,1,1,1,1,0,0,1,0,1,0,0,0,1,1,1
1,0,1,1,1,1,0,0,1,0,1,0,0,1,0,1,1
1,0,1,1,1,1,0,0,1,0,1,0,0,1,1,1,1
1,0,1,1,1,1,0,0,1,0,1,1,0,0,0,1,2
1,0,1,1,1,1,0,0,1,0,1,1,0,1,0,1,1
1,0,1,1,1,1,0,0,1,0,1,1,0,0,1,1,2
1,0,1,1,1,1,0,0,1,0,1,1,0,1,1,1,1
1,0,1,1,1,1,0,0,1,0,1,0,1,0,0,1,3
1,0,1,1,1,1,0,0,1,0,1,0,1,0,1,1,1
1,0,1,1,1,1,0,0,1,0,1,1,1,0,0,1,2
1,0,1,1,1,1,0,0,1,0,1,1,1,0,1,1,2
1,0,1,1,1,1,0,0,1,0,1,0,1,1,0,1,1
1,0,1,1,1,1,0,0,1,0,1,1,1,1,0,1,1
1,0,1,1,1,1,0,0,1,0,1,0,1,1,1,1,1
1,0,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1
1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,1,3
1,0,1,1,1,1,0,1,1,0,0,0,0,0,1,1,1
1,0,1,1,1,1,0,1,1,0,0,0,0,1,0,1,1
1,0,1,1,1,1,0,1,1,0,0,0,0,1,1,1,1
1,0,1,1,1,1,0,1,1,0,0,0,1,0,0,1,3
1,0,1,1,1,1,0,1,1,0,0,0,1,1,0,1,1
1,0,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1
1,0,1,1,1,1,0,1,1,0,0,0,1,1,1,1,1
1,0,1,1,1,1,0,1,1,0,1,0,0,0,0,1,0
1,0,1,1,1,1,0,1,1,0,1,0,0,0,1,1,0
1,0,1,1,1,1,0,1,1,0,1,0,1,0,0,1,3
1,0,1,1,1,1,0,1,1,0,1,0,1,0,1,1,1
1,0,1,1,1,1,0,1,1,0,1,0,0,1,0,1,1
1,0,1,1,1,1,0,1,1,0,1,0,1,1,0,1,1
1,0,1,1,1,1,0,1,1,0,1,0,0,1,1,1,1
1,0,1,1,1,1,0,1,1,0,1,0,1,1,1,1,1
1,0,1,1,1,1,0,1,1,0,0,1,0,0,0,1,3
1,0,1,1,1,1,0,1,1,0,0,1,0,0,1,1,1
1,0,1,1,1,1,0,1,1,0,0,1,0,1,0,1,1
1,0,1,1,1,1,0,1,1,0,0,1,0,1,1,1,1
1,0,1,1,1,1,0,1,1,0,1,1,0,0,0,1,2
1,0,1,1,1,1,0,1,1,0,1,1,0,1,0,1,1
1,0,1,1,1,1,0,1,1,0,1,1,0,0,1,1,2
1,0,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1
1,0,1,1,1,1,0,1,1,0,0,1,1,0,0,1,3
1,0,1,1,1,1,0,1,1,0,0,1,1,0,1,1,1
1,0,1,1,1,1,0,1,1,0,1,1,1,0,0,1,2
1,0,1,1,1,1,0,1,1,0,1,1,1,0,1,1,2
1,0,1,1,1,1,0,1,1,0,0,1,1,1,0,1,1
1,0,1,1,1,1,0,1,1,0,1,1,1,1,0,1,1
1,0,1,1,1,1,0,1,1,0,0,1,1,1,1,1,1
1,0,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1
1,0,1,1,1,1,0,0,1,1,0,0,0,0,0,1,3
1,0,1,1,1,1,0,0,1,1,0,0,0,0,1,1,3
1,0,1,1,1,1,0,0,1,1,0,0,0,1,0,1,3
1,0,1,1,1,1,0,0,1,1,0,0,0,1,1,1,1
1,0,1,1,1,1,0,0,1,1,0,0,1,0,0,1,3
1,0,1,1,1,1,0,0,1,1,0,0,1,1,0,1,3
1,0,1,1,1,1,0,0,1,1,0,0,1,0,1,1,3
1,0,1,1,1,1,0,0,1,1,0,0,1,1,1,1,1
1,0,1,1,1,1,0,0,1,1,0,1,0,0,0,1,3
1,0,1,1,1,1,0,0,1,1,0,1,0,0,1,1,3
1,0,1,1,1,1,0,0,1,1,0,1,1,0,0,1,3
1,0,1,1,1,1,0,0,1,1,0,1,1,0,1,1,3
1,0,1,1,1,1,0,0,1,1,0,1,0,1,0,1,3
1,0,1,1,1,1,0,0,1,1,0,1,1,1,0,1,3
1,0,1,1,1,1,0,0,1,1,0,1,0,1,1,1,1
1,0,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1
1,0,1,1,1,1,0,1,1,1,0,0,0,0,0,1,3
1,0,1,1,1,1,0,1,1,1,0,0,0,0,1,1,0
1,0,1,1,1,1,0,1,1,1,0,0,0,1,0,1,3
1,0,1,1,1,1,0,1,1,1,0,0,0,1,1,1,1
1,0,1,1,1,1,0,1,1,1,0,1,0,0,0,1,3
1,0,1,1,1,1,0,1,1,1,0,1,0,1,0,1,3
1,0,1,1,1,1,0,1,1,1,0,1,0,0,1,1,0
1,0,1,1,1,1,0,1,1,1,0,1,0,1,1,1,1
1,0,1,1,1,1,0,1,1,1,0,0,1,0,0,1,3
1,0,1,1,1,1,0,1,1,1,0,0,1,0,1,1,3
1,0,1,1,1,1,0,1,1,1,0,1,1,0,0,1,3
1,0,1,1,1,1,0,1,1,1,0,1,1,0,1,1,3
1,0,1,1,1,1,0,1,1,1,0,0,1,1,0,1,3
1,0,1,1,1,1,0,1,1,1,0,1,1,1,0,1,3
1,0,1,1,1,1,0,1,1,1,0,0,1,1,1,1,1
1,0,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1
1,0,1,1,1,1,0,0,1,1,1,0,0,0,0,1,3
1,0,1,1,1,1,0,0,1,1,1,0,0,0,1,1,0
1,0,1,1,1,1,0,0,1,1,1,0,0,1,0,1,3
1,0,1,1,1,1,0,0,1,1,1,0,0,1,1,1,1
1,0,1,1,1,1,0,0,1,1,1,0,1,0,0,1,3
1,0,1,1,1,1,0,0,1,1,1,0,1,1,0,1,3
1,0,1,1,1,1,0,0,1,1,1,0,1,0,1,1,3
1,0,1,1,1,1,0,0,1,1,1,0,1,1,1,1,1
1,0,1,1,1,1,0,1,1,1,1,0,0,0,0,1,0
