opt_useAddressPrecalc,opt_vectorize,simd_avoidUnaligned,data_alignFieldPointers,opt_unroll_interleave,opt_unroll,no_explorationId,explorationId,poly_tileSize_x,poly_tileSize_y,poly_tileSize_z,labels
1,1,1,1,0,1,0,4,128,64,64,3
1,1,1,1,0,2,0,4,128,64,64,3
1,1,1,1,0,3,0,4,128,64,64,3
1,1,1,1,0,4,0,4,128,64,64,3
1,1,1,1,0,1,0,1,0,128,64,1
1,1,1,1,0,2,0,1,0,128,64,1
1,1,1,1,0,3,0,1,0,128,64,1
1,1,1,1,0,4,0,1,0,128,64,1
1,1,1,1,0,1,0,2,0,128,64,1
1,1,1,1,0,2,0,2,0,128,64,1
1,1,1,1,0,3,0,2,0,128,64,1
1,1,1,1,0,4,0,2,0,128,64,1
1,1,1,1,0,1,0,3,0,128,64,1
1,1,1,1,0,2,0,3,0,128,64,1
1,1,1,1,0,3,0,3,0,128,64,1
1,1,1,1,0,4,0,3,0,128,64,1
1,1,1,1,0,1,0,4,0,128,64,1
1,1,1,1,0,2,0,4,0,128,64,1
1,1,1,1,0,3,0,4,0,128,64,1
1,1,1,1,0,4,0,4,0,128,64,1
1,1,1,1,0,1,0,1,8,128,64,1
1,1,1,1,0,2,0,1,8,128,64,1
1,1,1,1,0,3,0,1,8,128,64,1
1,1,1,1,0,4,0,1,8,128,64,1
1,1,1,1,0,1,0,2,8,128,64,1
1,1,1,1,0,2,0,2,8,128,64,1
1,1,1,1,0,3,0,2,8,128,64,1
1,1,1,1,0,4,0,2,8,128,64,1
1,1,1,1,0,1,0,3,8,128,64,1
1,1,1,1,0,2,0,3,8,128,64,1
1,1,1,1,0,3,0,3,8,128,64,1
1,1,1,1,0,4,0,3,8,128,64,1
1,1,1,1,0,1,0,4,8,128,64,1
1,1,1,1,0,2,0,4,8,128,64,1
1,1,1,1,0,3,0,4,8,128,64,1
1,1,1,1,0,4,0,4,8,128,64,1
1,1,1,1,0,1,0,1,10,128,64,1
1,1,1,1,0,2,0,1,10,128,64,1
1,1,1,1,0,3,0,1,10,128,64,1
1,1,1,1,0,4,0,1,10,128,64,1
1,1,1,1,0,1,0,2,10,128,64,1
1,1,1,1,0,2,0,2,10,128,64,1
1,1,1,1,0,3,0,2,10,128,64,1
1,1,1,1,0,4,0,2,10,128,64,1
1,1,1,1,0,1,0,3,10,128,64,1
1,1,1,1,0,2,0,3,10,128,64,1
1,1,1,1,0,3,0,3,10,128,64,1
1,1,1,1,0,4,0,3,10,128,64,1
1,1,1,1,0,1,0,4,10,128,64,1
1,1,1,1,0,2,0,4,10,128,64,1
1,1,1,1,0,3,0,4,10,128,64,1
1,1,1,1,0,4,0,4,10,128,64,1
1,1,1,1,0,1,0,1,16,128,64,1
1,1,1,1,0,2,0,1,16,128,64,1
1,1,1,1,0,3,0,1,16,128,64,1
1,1,1,1,0,4,0,1,16,128,64,1
1,1,1,1,0,1,0,2,16,128,64,1
1,1,1,1,0,2,0,2,16,128,64,1
1,1,1,1,0,3,0,2,16,128,64,1
1,1,1,1,0,4,0,2,16,128,64,1
1,1,1,1,0,1,0,3,16,128,64,1
1,1,1,1,0,2,0,3,16,128,64,1
1,1,1,1,0,3,0,3,16,128,64,1
1,1,1,1,0,4,0,3,16,128,64,1
1,1,1,1,0,1,0,4,16,128,64,1
1,1,1,1,0,2,0,4,16,128,64,1
1,1,1,1,0,3,0,4,16,128,64,1
1,1,1,1,0,4,0,4,16,128,64,1
1,1,1,1,0,1,0,1,20,128,64,1
1,1,1,1,0,2,0,1,20,128,64,1
1,1,1,1,0,3,0,1,20,128,64,1
1,1,1,1,0,4,0,1,20,128,64,1
1,1,1,1,0,1,0,2,20,128,64,1
1,1,1,1,0,2,0,2,20,128,64,1
1,1,1,1,0,3,0,2,20,128,64,1
1,1,1,1,0,4,0,2,20,128,64,1
1,1,1,1,0,1,0,3,20,128,64,1
1,1,1,1,0,2,0,3,20,128,64,1
1,1,1,1,0,3,0,3,20,128,64,1
1,1,1,1,0,4,0,3,20,128,64,1
1,1,1,1,0,1,0,4,20,128,64,1
1,1,1,1,0,2,0,4,20,128,64,1
1,1,1,1,0,3,0,4,20,128,64,1
1,1,1,1,0,4,0,4,20,128,64,1
1,1,1,1,0,1,0,1,32,128,64,1
1,1,1,1,0,2,0,1,32,128,64,1
1,1,1,1,0,3,0,1,32,128,64,1
1,1,1,1,0,4,0,1,32,128,64,1
1,1,1,1,0,1,0,2,32,128,64,1
1,1,1,1,0,2,0,2,32,128,64,1
1,1,1,1,0,3,0,2,32,128,64,1
1,1,1,1,0,4,0,2,32,128,64,1
1,1,1,1,0,1,0,3,32,128,64,1
1,1,1,1,0,2,0,3,32,128,64,1
1,1,1,1,0,3,0,3,32,128,64,1
1,1,1,1,0,4,0,3,32,128,64,1
1,1,1,1,0,1,0,4,32,128,64,1
1,1,1,1,0,2,0,4,32,128,64,1
1,1,1,1,0,3,0,4,32,128,64,1
1,1,1,1,0,4,0,4,32,128,64,1
1,1,1,1,0,1,0,1,64,128,64,1
1,1,1,1,0,2,0,1,64,128,64,1
1,1,1,1,0,3,0,1,64,128,64,1
1,1,1,1,0,4,0,1,64,128,64,1
1,1,1,1,0,1,0,2,64,128,64,1
1,1,1,1,0,2,0,2,64,128,64,1
1,1,1,1,0,3,0,2,64,128,64,1
1,1,1,1,0,4,0,2,64,128,64,1
1,1,1,1,0,1,0,3,64,128,64,1
1,1,1,1,0,2,0,3,64,128,64,1
1,1,1,1,0,3,0,3,64,128,64,1
1,1,1,1,0,4,0,3,64,128,64,1
1,1,1,1,0,1,0,4,64,128,64,1
1,1,1,1,0,2,0,4,64,128,64,1
1,1,1,1,0,3,0,4,64,128,64,1
1,1,1,1,0,4,0,4,64,128,64,1
1,1,1,1,0,1,0,1,128,128,64,1
1,1,1,1,0,2,0,1,128,128,64,1
1,1,1,1,0,3,0,1,128,128,64,1
1,1,1,1,0,4,0,1,128,128,64,1
1,1,1,1,0,1,0,2,128,128,64,1
1,1,1,1,0,2,0,2,128,128,64,1
1,1,1,1,0,3,0,2,128,128,64,1
1,1,1,1,0,4,0,2,128,128,64,1
1,1,1,1,0,1,0,3,128,128,64,1
1,1,1,1,0,2,0,3,128,128,64,1
1,1,1,1,0,3,0,3,128,128,64,1
1,1,1,1,0,4,0,3,128,128,64,1
1,1,1,1,0,1,0,4,128,128,64,1
1,1,1,1,0,2,0,4,128,128,64,1
1,1,1,1,0,3,0,4,128,128,64,1
1,1,1,1,0,4,0,4,128,128,64,1
1,1,1,1,0,1,0,1,0,0,128,2
1,1,1,1,0,2,0,1,0,0,128,2
1,1,1,1,0,3,0,1,0,0,128,2
1,1,1,1,0,4,0,1,0,0,128,2
1,1,1,1,0,1,0,2,0,0,128,2
1,1,1,1,0,2,0,2,0,0,128,2
1,1,1,1,0,3,0,2,0,0,128,2
1,1,1,1,0,4,0,2,0,0,128,2
1,1,1,1,0,1,0,3,0,0,128,2
1,1,1,1,0,2,0,3,0,0,128,2
1,1,1,1,0,3,0,3,0,0,128,2
1,1,1,1,0,4,0,3,0,0,128,2
1,1,1,1,0,1,0,4,0,0,128,2
1,1,1,1,0,2,0,4,0,0,128,2
1,1,1,1,0,3,0,4,0,0,128,2
1,1,1,1,0,4,0,4,0,0,128,2
1,1,1,1,0,1,0,1,8,0,128,2
1,1,1,1,0,2,0,1,8,0,128,2
1,1,1,1,0,3,0,1,8,0,128,2
1,1,1,1,0,4,0,1,8,0,128,2
1,1,1,1,0,1,0,2,8,0,128,2
1,1,1,1,0,2,0,2,8,0,128,2
1,1,1,1,0,3,0,2,8,0,128,2
1,1,1,1,0,4,0,2,8,0,128,2
1,1,1,1,0,1,0,3,8,0,128,2
1,1,1,1,0,2,0,3,8,0,128,2
1,1,1,1,0,3,0,3,8,0,128,2
1,1,1,1,0,4,0,3,8,0,128,2
1,1,1,1,0,1,0,4,8,0,128,2
1,1,1,1,0,2,0,4,8,0,128,2
1,1,1,1,0,3,0,4,8,0,128,2
1,1,1,1,0,4,0,4,8,0,128,2
1,1,1,1,0,1,0,1,10,0,128,2
1,1,1,1,0,2,0,1,10,0,128,2
1,1,1,1,0,3,0,1,10,0,128,2
1,1,1,1,0,4,0,1,10,0,128,2
1,1,1,1,0,1,0,2,10,0,128,2
1,1,1,1,0,2,0,2,10,0,128,2
1,1,1,1,0,3,0,2,10,0,128,2
1,1,1,1,0,4,0,2,10,0,128,2
1,1,1,1,0,1,0,3,10,0,128,2
1,1,1,1,0,2,0,3,10,0,128,2
1,1,1,1,0,3,0,3,10,0,128,2
1,1,1,1,0,4,0,3,10,0,128,2
1,1,1,1,0,1,0,4,10,0,128,2
1,1,1,1,0,2,0,4,10,0,128,2
1,1,1,1,0,3,0,4,10,0,128,2
1,1,1,1,0,4,0,4,10,0,128,2
1,1,1,1,0,1,0,1,16,0,128,2
1,1,1,1,0,2,0,1,16,0,128,2
1,1,1,1,0,3,0,1,16,0,128,2
1,1,1,1,0,4,0,1,16,0,128,2
1,1,1,1,0,1,0,2,16,0,128,2
1,1,1,1,0,2,0,2,16,0,128,2
1,1,1,1,0,3,0,2,16,0,128,2
1,1,1,1,0,4,0,2,16,0,128,2
1,1,1,1,0,1,0,3,16,0,128,2
1,1,1,1,0,2,0,3,16,0,128,2
1,1,1,1,0,3,0,3,16,0,128,2
1,1,1,1,0,4,0,3,16,0,128,2
1,1,1,1,0,1,0,4,16,0,128,2
1,1,1,1,0,2,0,4,16,0,128,2
1,1,1,1,0,3,0,4,16,0,128,2
1,1,1,1,0,4,0,4,16,0,128,2
1,1,1,1,0,1,0,1,20,0,128,2
1,1,1,1,0,2,0,1,20,0,128,2
1,1,1,1,0,3,0,1,20,0,128,2
1,1,1,1,0,4,0,1,20,0,128,2
1,1,1,1,0,1,0,2,20,0,128,2
1,1,1,1,0,2,0,2,20,0,128,2
1,1,1,1,0,3,0,2,20,0,128,2
1,1,1,1,0,4,0,2,20,0,128,2
1,1,1,1,0,1,0,3,20,0,128,2
1,1,1,1,0,2,0,3,20,0,128,2
1,1,1,1,0,3,0,3,20,0,128,2
1,1,1,1,0,4,0,3,20,0,128,2
1,1,1,1,0,1,0,4,20,0,128,2
1,1,1,1,0,2,0,4,20,0,128,2
1,1,1,1,0,3,0,4,20,0,128,2
1,1,1,1,0,4,0,4,20,0,128,2
1,1,1,1,0,1,0,1,32,0,128,2
1,1,1,1,0,2,0,1,32,0,128,2
1,1,1,1,0,3,0,1,32,0,128,2
1,1,1,1,0,4,0,1,32,0,128,2
1,1,1,1,0,1,0,2,32,0,128,2
1,1,1,1,0,2,0,2,32,0,128,2
1,1,1,1,0,3,0,2,32,0,128,2
1,1,1,1,0,4,0,2,32,0,128,2
1,1,1,1,0,1,0,3,32,0,128,2
1,1,1,1,0,2,0,3,32,0,128,2
1,1,1,1,0,3,0,3,32,0,128,2
1,1,1,1,0,4,0,3,32,0,128,2
1,1,1,1,0,1,0,4,32,0,128,2
1,1,1,1,0,2,0,4,32,0,128,2
1,1,1,1,0,3,0,4,32,0,128,2
1,1,1,1,0,4,0,4,32,0,128,2
1,1,1,1,0,1,0,1,64,0,128,2
1,1,1,1,0,2,0,1,64,0,128,2
1,1,1,1,0,3,0,1,64,0,128,2
1,1,1,1,0,4,0,1,64,0,128,2
1,1,1,1,0,1,0,2,64,0,128,2
1,1,1,1,0,2,0,2,64,0,128,2
1,1,1,1,0,3,0,2,64,0,128,2
1,1,1,1,0,4,0,2,64,0,128,2
1,1,1,1,0,1,0,3,64,0,128,2
1,1,1,1,0,2,0,3,64,0,128,2
1,1,1,1,0,3,0,3,64,0,128,2
1,1,1,1,0,4,0,3,64,0,128,2
1,1,1,1,0,1,0,4,64,0,128,2
1,1,1,1,0,2,0,4,64,0,128,2
1,1,1,1,0,3,0,4,64,0,128,2
1,1,1,1,0,4,0,4,64,0,128,2
1,1,1,1,0,1,0,1,128,0,128,2
1,1,1,1,0,2,0,1,128,0,128,2
1,1,1,1,0,3,0,1,128,0,128,2
1,1,1,1,0,4,0,1,128,0,128,2
1,1,1,1,0,1,0,2,128,0,128,2
1,1,1,1,0,2,0,2,128,0,128,2
1,1,1,1,0,3,0,2,128,0,128,2
1,1,1,1,0,4,0,2,128,0,128,2
1,1,1,1,0,1,0,3,128,0,128,2
1,1,1,1,0,2,0,3,128,0,128,2
1,1,1,1,0,3,0,3,128,0,128,2
1,1,1,1,0,4,0,3,128,0,128,2
1,1,1,1,0,1,0,4,128,0,128,2
1,1,1,1,0,2,0,4,128,0,128,2
1,1,1,1,0,3,0,4,128,0,128,2
1,1,1,1,0,4,0,4,128,0,128,2
1,1,1,1,0,1,0,1,0,8,128,2
1,1,1,1,0,2,0,1,0,8,128,2
1,1,1,1,0,3,0,1,0,8,128,2
1,1,1,1,0,4,0,1,0,8,128,2
1,1,1,1,0,1,0,2,0,8,128,2
1,1,1,1,0,2,0,2,0,8,128,2
1,1,1,1,0,3,0,2,0,8,128,2
1,1,1,1,0,4,0,2,0,8,128,2
1,1,1,1,0,1,0,3,0,8,128,2
1,1,1,1,0,2,0,3,0,8,128,2
1,1,1,1,0,3,0,3,0,8,128,2
1,1,1,1,0,4,0,3,0,8,128,2
1,1,1,1,0,1,0,4,0,8,128,2
1,1,1,1,0,2,0,4,0,8,128,2
1,1,1,1,0,3,0,4,0,8,128,2
1,1,1,1,0,4,0,4,0,8,128,2
1,1,1,1,0,1,0,1,8,8,128,2
1,1,1,1,0,2,0,1,8,8,128,2
1,1,1,1,0,3,0,1,8,8,128,2
1,1,1,1,0,4,0,1,8,8,128,2
1,1,1,1,0,1,0,2,8,8,128,2
1,1,1,1,0,2,0,2,8,8,128,2
1,1,1,1,0,3,0,2,8,8,128,2
1,1,1,1,0,4,0,2,8,8,128,2
1,1,1,1,0,1,0,3,8,8,128,2
1,1,1,1,0,2,0,3,8,8,128,2
1,1,1,1,0,3,0,3,8,8,128,2
1,1,1,1,0,4,0,3,8,8,128,2
1,1,1,1,0,1,0,4,8,8,128,2
1,1,1,1,0,2,0,4,8,8,128,2
1,1,1,1,0,3,0,4,8,8,128,2
1,1,1,1,0,4,0,4,8,8,128,2
1,1,1,1,0,1,0,1,10,8,128,2
1,1,1,1,0,2,0,1,10,8,128,2
1,1,1,1,0,3,0,1,10,8,128,2
1,1,1,1,0,4,0,1,10,8,128,2
1,1,1,1,0,1,0,2,10,8,128,2
1,1,1,1,0,2,0,2,10,8,128,2
1,1,1,1,0,3,0,2,10,8,128,2
1,1,1,1,0,4,0,2,10,8,128,2
1,1,1,1,0,1,0,3,10,8,128,2
1,1,1,1,0,2,0,3,10,8,128,2
1,1,1,1,0,3,0,3,10,8,128,2
1,1,1,1,0,4,0,3,10,8,128,2
1,1,1,1,0,1,0,4,10,8,128,2
1,1,1,1,0,2,0,4,10,8,128,2
1,1,1,1,0,3,0,4,10,8,128,2
1,1,1,1,0,4,0,4,10,8,128,2
1,1,1,1,0,1,0,1,16,8,128,2
1,1,1,1,0,2,0,1,16,8,128,2
1,1,1,1,0,3,0,1,16,8,128,2
1,1,1,1,0,4,0,1,16,8,128,2
1,1,1,1,0,1,0,2,16,8,128,2
1,1,1,1,0,2,0,2,16,8,128,2
1,1,1,1,0,3,0,2,16,8,128,2
1,1,1,1,0,4,0,2,16,8,128,2
1,1,1,1,0,1,0,3,16,8,128,2
1,1,1,1,0,2,0,3,16,8,128,2
1,1,1,1,0,3,0,3,16,8,128,2
1,1,1,1,0,4,0,3,16,8,128,2
1,1,1,1,0,1,0,4,16,8,128,2
1,1,1,1,0,2,0,4,16,8,128,2
1,1,1,1,0,3,0,4,16,8,128,2
1,1,1,1,0,4,0,4,16,8,128,2
1,1,1,1,0,1,0,1,20,8,128,2
1,1,1,1,0,2,0,1,20,8,128,2
1,1,1,1,0,3,0,1,20,8,128,2
1,1,1,1,0,4,0,1,20,8,128,2
1,1,1,1,0,1,0,2,20,8,128,2
1,1,1,1,0,2,0,2,20,8,128,2
1,1,1,1,0,3,0,2,20,8,128,2
1,1,1,1,0,4,0,2,20,8,128,2
1,1,1,1,0,1,0,3,20,8,128,2
1,1,1,1,0,2,0,3,20,8,128,2
1,1,1,1,0,3,0,3,20,8,128,2
1,1,1,1,0,4,0,3,20,8,128,2
1,1,1,1,0,1,0,4,20,8,128,2
1,1,1,1,0,2,0,4,20,8,128,2
1,1,1,1,0,3,0,4,20,8,128,2
1,1,1,1,0,4,0,4,20,8,128,2
1,1,1,1,0,1,0,1,32,8,128,2
1,1,1,1,0,2,0,1,32,8,128,2
1,1,1,1,0,3,0,1,32,8,128,2
1,1,1,1,0,4,0,1,32,8,128,2
1,1,1,1,0,1,0,2,32,8,128,2
1,1,1,1,0,2,0,2,32,8,128,2
1,1,1,1,0,3,0,2,32,8,128,2
1,1,1,1,0,4,0,2,32,8,128,2
1,1,1,1,0,1,0,3,32,8,128,2
1,1,1,1,0,2,0,3,32,8,128,2
1,1,1,1,0,3,0,3,32,8,128,2
1,1,1,1,0,4,0,3,32,8,128,2
1,1,1,1,0,1,0,4,32,8,128,2
1,1,1,1,0,2,0,4,32,8,128,2
1,1,1,1,0,3,0,4,32,8,128,2
1,1,1,1,0,4,0,4,32,8,128,2
1,1,1,1,0,1,0,1,64,8,128,2
1,1,1,1,0,2,0,1,64,8,128,2
1,1,1,1,0,3,0,1,64,8,128,2
1,1,1,1,0,4,0,1,64,8,128,2
1,1,1,1,0,1,0,2,64,8,128,2
1,1,1,1,0,2,0,2,64,8,128,2
1,1,1,1,0,3,0,2,64,8,128,2
1,1,1,1,0,4,0,2,64,8,128,2
1,1,1,1,0,1,0,3,64,8,128,2
1,1,1,1,0,2,0,3,64,8,128,2
1,1,1,1,0,3,0,3,64,8,128,2
1,1,1,1,0,4,0,3,64,8,128,2
1,1,1,1,0,1,0,4,64,8,128,2
1,1,1,1,0,2,0,4,64,8,128,2
1,1,1,1,0,3,0,4,64,8,128,2
1,1,1,1,0,4,0,4,64,8,128,2
1,1,1,1,0,1,0,1,128,8,128,2
1,1,1,1,0,2,0,1,128,8,128,2
1,1,1,1,0,3,0,1,128,8,128,2
1,1,1,1,0,4,0,1,128,8,128,2
1,1,1,1,0,1,0,2,128,8,128,2
1,1,1,1,0,2,0,2,128,8,128,2
1,1,1,1,0,3,0,2,128,8,128,2
1,1,1,1,0,4,0,2,128,8,128,2
1,1,1,1,0,1,0,3,128,8,128,2
1,1,1,1,0,2,0,3,128,8,128,2
1,1,1,1,0,3,0,3,128,8,128,2
1,1,1,1,0,4,0,3,128,8,128,2
1,1,1,1,0,1,0,4,128,8,128,2
1,1,1,1,0,2,0,4,128,8,128,2
1,1,1,1,0,3,0,4,128,8,128,2
1,1,1,1,0,4,0,4,128,8,128,2
1,1,1,1,0,1,0,1,0,10,128,2
1,1,1,1,0,2,0,1,0,10,128,2
1,1,1,1,0,3,0,1,0,10,128,2
1,1,1,1,0,4,0,1,0,10,128,2
1,1,1,1,0,1,0,2,0,10,128,2
1,1,1,1,0,2,0,2,0,10,128,2
1,1,1,1,0,3,0,2,0,10,128,2
1,1,1,1,0,4,0,2,0,10,128,2
1,1,1,1,0,1,0,3,0,10,128,2
1,1,1,1,0,2,0,3,0,10,128,2
1,1,1,1,0,3,0,3,0,10,128,2
1,1,1,1,0,4,0,3,0,10,128,2
1,1,1,1,0,1,0,4,0,10,128,2
1,1,1,1,0,2,0,4,0,10,128,2
1,1,1,1,0,3,0,4,0,10,128,2
1,1,1,1,0,4,0,4,0,10,128,2
1,1,1,1,0,1,0,1,8,10,128,2
1,1,1,1,0,2,0,1,8,10,128,2
1,1,1,1,0,3,0,1,8,10,128,2
1,1,1,1,0,4,0,1,8,10,128,2
1,1,1,1,0,1,0,2,8,10,128,2
1,1,1,1,0,2,0,2,8,10,128,2
1,1,1,1,0,3,0,2,8,10,128,2
1,1,1,1,0,4,0,2,8,10,128,2
1,1,1,1,0,1,0,3,8,10,128,2
1,1,1,1,0,2,0,3,8,10,128,2
1,1,1,1,0,3,0,3,8,10,128,2
1,1,1,1,0,4,0,3,8,10,128,2
1,1,1,1,0,1,0,4,8,10,128,2
1,1,1,1,0,2,0,4,8,10,128,2
1,1,1,1,0,3,0,4,8,10,128,2
1,1,1,1,0,4,0,4,8,10,128,2
1,1,1,1,0,1,0,1,10,10,128,2
1,1,1,1,0,2,0,1,10,10,128,2
1,1,1,1,0,3,0,1,10,10,128,2
1,1,1,1,0,4,0,1,10,10,128,2
1,1,1,1,0,1,0,2,10,10,128,2
1,1,1,1,0,2,0,2,10,10,128,2
1,1,1,1,0,3,0,2,10,10,128,2
1,1,1,1,0,4,0,2,10,10,128,2
1,1,1,1,0,1,0,3,10,10,128,2
1,1,1,1,0,2,0,3,10,10,128,2
1,1,1,1,0,3,0,3,10,10,128,2
1,1,1,1,0,4,0,3,10,10,128,2
1,1,1,1,0,1,0,4,10,10,128,2
1,1,1,1,0,2,0,4,10,10,128,2
1,1,1,1,0,3,0,4,10,10,128,2
1,1,1,1,0,4,0,4,10,10,128,2
1,1,1,1,0,1,0,1,16,10,128,2
1,1,1,1,0,2,0,1,16,10,128,2
1,1,1,1,0,3,0,1,16,10,128,2
1,1,1,1,0,4,0,1,16,10,128,2
1,1,1,1,0,1,0,2,16,10,128,2
1,1,1,1,0,2,0,2,16,10,128,2
1,1,1,1,0,3,0,2,16,10,128,2
1,1,1,1,0,4,0,2,16,10,128,2
1,1,1,1,0,1,0,3,16,10,128,2
1,1,1,1,0,2,0,3,16,10,128,2
1,1,1,1,0,3,0,3,16,10,128,2
1,1,1,1,0,4,0,3,16,10,128,2
1,1,1,1,0,1,0,4,16,10,128,2
1,1,1,1,0,2,0,4,16,10,128,2
1,1,1,1,0,3,0,4,16,10,128,2
1,1,1,1,0,4,0,4,16,10,128,2
1,1,1,1,0,1,0,1,20,10,128,2
1,1,1,1,0,2,0,1,20,10,128,2
1,1,1,1,0,3,0,1,20,10,128,2
1,1,1,1,0,4,0,1,20,10,128,2
1,1,1,1,0,1,0,2,20,10,128,2
1,1,1,1,0,2,0,2,20,10,128,2
1,1,1,1,0,3,0,2,20,10,128,2
1,1,1,1,0,4,0,2,20,10,128,2
1,1,1,1,0,1,0,3,20,10,128,2
1,1,1,1,0,2,0,3,20,10,128,2
1,1,1,1,0,3,0,3,20,10,128,2
1,1,1,1,0,4,0,3,20,10,128,2
1,1,1,1,0,1,0,4,20,10,128,2
1,1,1,1,0,2,0,4,20,10,128,2
1,1,1,1,0,3,0,4,20,10,128,2
1,1,1,1,0,4,0,4,20,10,128,2
1,1,1,1,0,1,0,1,32,10,128,2
1,1,1,1,0,2,0,1,32,10,128,2
1,1,1,1,0,3,0,1,32,10,128,2
1,1,1,1,0,4,0,1,32,10,128,2
1,1,1,1,0,1,0,2,32,10,128,2
1,1,1,1,0,2,0,2,32,10,128,2
1,1,1,1,0,3,0,2,32,10,128,2
1,1,1,1,0,4,0,2,32,10,128,2
1,1,1,1,0,1,0,3,32,10,128,2
1,1,1,1,0,2,0,3,32,10,128,2
1,1,1,1,0,3,0,3,32,10,128,2
1,1,1,1,0,4,0,3,32,10,128,2
1,1,1,1,0,1,0,4,32,10,128,2
1,1,1,1,0,2,0,4,32,10,128,2
1,1,1,1,0,3,0,4,32,10,128,2
1,1,1,1,0,4,0,4,32,10,128,2
1,1,1,1,0,1,0,1,64,10,128,2
1,1,1,1,0,2,0,1,64,10,128,2
1,1,1,1,0,3,0,1,64,10,128,2
1,1,1,1,0,4,0,1,64,10,128,2
1,1,1,1,0,1,0,2,64,10,128,2
1,1,1,1,0,2,0,2,64,10,128,2
1,1,1,1,0,3,0,2,64,10,128,2
1,1,1,1,0,4,0,2,64,10,128,2
1,1,1,1,0,1,0,3,64,10,128,2
1,1,1,1,0,2,0,3,64,10,128,2
1,1,1,1,0,3,0,3,64,10,128,2
1,1,1,1,0,4,0,3,64,10,128,2
1,1,1,1,0,1,0,4,64,10,128,2
1,1,1,1,0,2,0,4,64,10,128,2
1,1,1,1,0,3,0,4,64,10,128,2
1,1,1,1,0,4,0,4,64,10,128,2
1,1,1,1,0,1,0,1,128,10,128,2
1,1,1,1,0,2,0,1,128,10,128,2
1,1,1,1,0,3,0,1,128,10,128,2
1,1,1,1,0,4,0,1,128,10,128,2
1,1,1,1,0,1,0,2,128,10,128,2
1,1,1,1,0,2,0,2,128,10,128,2
1,1,1,1,0,3,0,2,128,10,128,2
1,1,1,1,0,4,0,2,128,10,128,2
1,1,1,1,0,1,0,3,128,10,128,2
1,1,1,1,0,2,0,3,128,10,128,2
1,1,1,1,0,3,0,3,128,10,128,2
1,1,1,1,0,4,0,3,128,10,128,2
1,1,1,1,0,1,0,4,128,10,128,2
1,1,1,1,0,2,0,4,128,10,128,2
1,1,1,1,0,3,0,4,128,10,128,2
1,1,1,1,0,4,0,4,128,10,128,2
1,1,1,1,0,1,0,1,0,16,128,2
1,1,1,1,0,2,0,1,0,16,128,2
1,1,1,1,0,3,0,1,0,16,128,2
1,1,1,1,0,4,0,1,0,16,128,2
1,1,1,1,0,1,0,2,0,16,128,2
1,1,1,1,0,2,0,2,0,16,128,2
1,1,1,1,0,3,0,2,0,16,128,2
1,1,1,1,0,4,0,2,0,16,128,2
1,1,1,1,0,1,0,3,0,16,128,2
1,1,1,1,0,2,0,3,0,16,128,2
1,1,1,1,0,3,0,3,0,16,128,2
1,1,1,1,0,4,0,3,0,16,128,2
1,1,1,1,0,1,0,4,0,16,128,2
1,1,1,1,0,2,0,4,0,16,128,2
1,1,1,1,0,3,0,4,0,16,128,2
1,1,1,1,0,4,0,4,0,16,128,2
1,1,1,1,0,1,0,1,8,16,128,2
1,1,1,1,0,2,0,1,8,16,128,2
1,1,1,1,0,3,0,1,8,16,128,2
1,1,1,1,0,4,0,1,8,16,128,2
1,1,1,1,0,1,0,2,8,16,128,2
1,1,1,1,0,2,0,2,8,16,128,2
1,1,1,1,0,3,0,2,8,16,128,2
1,1,1,1,0,4,0,2,8,16,128,2
1,1,1,1,0,1,0,3,8,16,128,2
1,1,1,1,0,2,0,3,8,16,128,2
1,1,1,1,0,3,0,3,8,16,128,2
1,1,1,1,0,4,0,3,8,16,128,2
1,1,1,1,0,1,0,4,8,16,128,2
1,1,1,1,0,2,0,4,8,16,128,2
1,1,1,1,0,3,0,4,8,16,128,2
1,1,1,1,0,4,0,4,8,16,128,2
1,1,1,1,0,1,0,1,10,16,128,2
1,1,1,1,0,2,0,1,10,16,128,2
1,1,1,1,0,3,0,1,10,16,128,2
1,1,1,1,0,4,0,1,10,16,128,2
1,1,1,1,0,1,0,2,10,16,128,2
1,1,1,1,0,2,0,2,10,16,128,2
1,1,1,1,0,3,0,2,10,16,128,2
1,1,1,1,0,4,0,2,10,16,128,2
1,1,1,1,0,1,0,3,10,16,128,2
1,1,1,1,0,2,0,3,10,16,128,2
1,1,1,1,0,3,0,3,10,16,128,2
1,1,1,1,0,4,0,3,10,16,128,2
1,1,1,1,0,1,0,4,10,16,128,2
1,1,1,1,0,2,0,4,10,16,128,2
1,1,1,1,0,3,0,4,10,16,128,2
1,1,1,1,0,4,0,4,10,16,128,2
1,1,1,1,0,1,0,1,16,16,128,2
1,1,1,1,0,2,0,1,16,16,128,2
1,1,1,1,0,3,0,1,16,16,128,2
1,1,1,1,0,4,0,1,16,16,128,2
1,1,1,1,0,1,0,2,16,16,128,2
1,1,1,1,0,2,0,2,16,16,128,2
1,1,1,1,0,3,0,2,16,16,128,2
1,1,1,1,0,4,0,2,16,16,128,2
1,1,1,1,0,1,0,3,16,16,128,2
1,1,1,1,0,2,0,3,16,16,128,2
1,1,1,1,0,3,0,3,16,16,128,2
1,1,1,1,0,4,0,3,16,16,128,2
1,1,1,1,0,1,0,4,16,16,128,2
1,1,1,1,0,2,0,4,16,16,128,2
